id	timestamp	group
301	0	24
300	0	24
301	1	24
300	1	24
301	2	24
300	2	24
300	3	24
301	3	24
300	4	24
301	4	24
300	5	24
301	5	24
300	6	24
301	6	24
300	7	24
301	7	24
300	8	24
301	8	24
301	9	24
300	9	24
301	10	24
300	10	24
300	11	24
301	11	24
300	12	24
301	12	24
300	13	24
301	13	24
300	14	24
301	14	24
301	15	24
300	15	24
300	16	24
301	16	24
300	17	24
301	17	24
300	18	24
301	18	24
300	19	24
301	19	24
301	20	24
300	20	24
300	21	24
301	21	24
301	22	24
300	22	24
301	23	24
300	23	24
301	24	24
300	24	24
301	25	24
300	25	24
300	26	24
301	26	24
300	27	24
301	27	24
300	28	24
301	28	24
300	29	24
301	29	24
301	30	24
300	30	24
300	31	24
301	31	24
301	32	24
300	32	24
301	33	24
300	33	24
301	34	24
300	34	24
301	35	24
300	35	24
301	36	24
300	36	24
300	37	24
301	37	24
301	38	24
300	38	24
301	39	24
300	39	24
300	40	24
301	40	24
300	41	24
301	41	24
301	42	24
300	42	24
300	43	24
301	43	24
300	44	24
301	44	24
300	45	24
301	45	24
301	46	24
300	46	24
301	47	24
300	47	24
56	48	6
507	48	6
100	48	6
152	48	6
353	48	6
266	48	6
564	48	6
591	48	6
568	48	6
58	48	6
344	48	6
300	48	6
198	48	6
564	49	6
152	49	6
100	49	6
507	49	6
58	49	6
198	49	6
56	49	6
266	49	6
591	49	6
300	49	6
568	49	6
344	49	6
353	49	6
300	50	6
266	50	6
152	50	6
198	50	6
100	50	6
507	50	6
58	50	6
344	50	6
564	50	6
591	50	6
56	50	6
568	50	6
353	50	6
300	51	6
507	51	6
100	51	6
152	51	6
56	51	6
198	51	6
67	51	6
353	51	6
266	51	6
58	51	6
591	51	6
509	51	6
195	51	6
344	51	6
564	51	6
568	51	6
416	51	6
591	52	6
56	52	6
195	52	6
564	52	6
353	52	6
67	52	6
344	52	6
300	52	6
509	52	6
58	52	6
266	52	6
198	52	6
416	52	6
100	52	6
568	52	6
152	52	6
507	52	6
100	53	6
195	53	6
58	53	6
56	53	6
564	53	6
416	53	6
568	53	6
591	53	6
353	53	6
198	53	6
266	53	6
152	53	6
509	53	6
507	53	6
344	53	6
300	53	6
67	53	6
509	54	6
100	54	6
195	54	6
300	54	6
58	54	6
353	54	6
56	54	6
564	54	6
591	54	6
416	54	6
506	54	6
67	54	6
152	54	6
266	54	6
507	54	6
568	54	6
344	54	6
198	54	6
152	55	6
58	55	6
416	55	6
506	55	6
195	55	6
266	55	6
300	55	6
344	55	6
509	55	6
568	55	6
507	55	6
198	55	6
100	55	6
564	55	6
591	55	6
353	55	6
67	55	6
56	55	6
564	56	6
266	56	6
509	56	6
568	56	6
67	56	6
591	56	6
506	56	6
416	56	6
344	56	6
198	56	6
300	56	6
353	56	6
195	56	6
100	56	6
56	56	6
58	56	6
507	56	6
266	57	6
564	57	6
509	57	6
198	57	6
568	57	6
195	57	6
67	57	6
507	57	6
416	57	6
300	57	6
506	57	6
58	57	6
591	57	6
344	57	6
56	57	6
100	57	6
353	57	6
198	58	6
506	58	6
509	58	6
344	58	6
100	58	6
300	58	6
416	58	6
591	58	6
56	58	6
507	58	6
568	58	6
353	58	6
67	58	6
266	58	6
564	58	6
195	58	6
58	58	6
195	59	6
506	59	6
564	59	6
300	59	6
344	59	6
56	59	6
266	59	6
100	59	6
353	59	6
507	59	6
58	59	6
198	59	6
568	59	6
67	59	6
509	59	6
591	59	6
266	60	6
198	60	6
300	60	6
58	60	6
100	60	6
353	60	6
568	60	6
507	60	6
564	60	6
344	60	6
509	60	6
67	60	6
58	61	6
353	61	6
198	61	6
509	61	6
266	61	6
67	61	6
568	61	6
507	61	6
564	61	6
344	61	6
100	61	6
300	61	6
195	62	6
564	62	6
591	62	6
58	62	6
507	62	6
568	62	6
353	62	6
509	62	6
266	62	6
198	62	6
100	62	6
344	62	6
300	62	6
67	62	6
67	63	6
198	63	6
100	63	6
353	63	6
591	63	6
509	63	6
564	63	6
195	63	6
300	63	6
58	63	6
568	63	6
344	63	6
266	63	6
344	64	6
198	64	6
564	64	6
353	64	6
509	64	6
67	64	6
195	64	6
266	64	6
568	64	6
58	64	6
100	64	6
591	64	6
300	64	6
67	65	6
591	65	6
300	65	6
353	65	6
564	65	6
195	65	6
100	65	6
509	65	6
344	65	6
266	65	6
198	65	6
568	65	6
58	65	6
100	66	6
591	66	6
300	66	6
58	66	6
198	66	6
564	66	6
195	66	6
568	66	6
509	66	6
344	66	6
266	66	6
195	67	6
58	67	6
564	67	6
198	67	6
509	67	6
344	67	6
300	67	6
100	67	6
568	67	6
344	68	6
195	68	6
509	68	6
198	68	6
568	68	6
564	68	6
100	68	6
58	68	6
300	68	6
198	69	6
195	69	6
300	69	6
100	69	6
58	69	6
568	69	6
564	69	6
344	69	6
509	69	6
198	70	6
300	70	6
564	70	6
58	70	6
344	70	6
100	70	6
195	70	6
509	70	6
568	70	6
300	71	6
198	71	6
58	71	6
100	71	6
344	71	6
509	71	6
568	71	6
195	71	6
58	72	6
198	72	6
509	72	6
100	72	6
568	72	6
344	72	6
300	72	6
195	72	6
198	73	6
195	73	6
100	73	6
344	73	6
300	73	6
240	73	6
266	73	6
509	73	6
300	74	6
198	74	6
266	74	6
100	74	6
706	74	6
344	74	6
509	74	6
240	74	6
266	75	6
706	75	6
100	75	6
344	75	6
509	75	6
300	75	6
198	75	6
240	75	6
198	76	6
509	76	6
100	76	6
266	76	6
344	76	6
564	76	6
706	76	6
300	76	6
198	77	6
266	77	6
344	77	6
509	77	6
706	77	6
300	77	6
100	77	6
564	77	6
100	78	6
509	78	6
344	78	6
300	78	6
198	78	6
4	78	6
564	78	6
266	78	6
4	79	6
300	79	6
564	79	6
509	79	6
266	79	6
100	79	6
100	80	6
564	80	6
4	80	6
266	80	6
509	80	6
300	80	6
100	81	6
300	81	6
266	81	6
4	81	6
509	81	6
564	81	6
300	104	24
301	104	24
300	105	24
301	105	24
300	106	24
301	106	24
301	107	24
300	107	24
371	113	188
300	113	188
371	114	188
300	114	188
300	115	188
371	115	188
300	116	188
371	116	188
371	117	188
300	117	188
371	118	188
300	118	188
371	119	188
300	119	188
301	122	24
300	122	24
301	123	24
300	123	24
301	124	24
300	124	24
301	125	24
300	125	24
300	126	24
301	126	24
300	127	24
301	127	24
301	128	24
300	128	24
300	129	24
301	129	24
301	130	24
300	130	24
300	131	24
301	131	24
300	132	24
301	132	24
300	133	24
301	133	24
301	134	24
300	134	24
300	135	24
301	135	24
301	136	24
300	136	24
301	137	24
300	137	24
300	138	24
301	138	24
301	139	24
300	139	24
300	140	24
301	140	24
301	141	24
300	141	24
301	142	24
300	142	24
301	143	24
300	143	24
301	144	24
300	144	24
301	145	24
300	145	24
301	146	24
300	146	24
301	147	24
300	147	24
301	148	24
300	148	24
301	149	24
300	149	24
301	150	24
300	150	24
300	151	24
301	151	24
301	152	24
300	152	24
301	153	24
300	153	24
301	154	24
300	154	24
301	155	24
300	155	24
301	156	24
300	156	24
300	157	24
301	157	24
300	158	24
301	158	24
300	159	24
301	159	24
301	160	24
300	160	24
300	161	24
301	161	24
300	162	24
301	162	24
301	163	24
300	163	24
301	164	24
300	164	24
300	165	24
301	165	24
300	166	24
301	166	24
301	167	24
300	167	24
300	168	24
301	168	24
300	169	24
301	169	24
300	170	24
301	170	24
301	171	24
300	171	24
301	172	24
300	172	24
300	173	24
301	173	24
301	174	24
300	174	24
301	175	24
300	175	24
300	176	24
301	176	24
300	177	24
301	177	24
300	178	24
301	178	24
300	179	24
301	179	24
301	180	24
300	180	24
300	181	24
301	181	24
300	182	24
301	182	24
300	183	24
301	183	24
301	184	24
300	184	24
300	185	24
301	185	24
300	186	24
301	186	24
300	187	24
301	187	24
300	188	24
301	188	24
300	189	24
301	189	24
301	190	24
300	190	24
301	191	24
300	191	24
301	192	24
300	192	24
300	193	24
301	193	24
301	194	24
300	194	24
300	195	24
301	195	24
300	196	24
301	196	24
301	197	24
300	197	24
344	199	6
198	199	6
353	199	6
416	199	6
195	199	6
152	199	6
300	199	6
100	199	6
672	199	6
509	199	6
139	199	6
591	199	6
266	199	6
67	199	6
348	199	6
672	200	6
100	200	6
348	200	6
300	200	6
416	200	6
266	200	6
67	200	6
195	200	6
198	200	6
139	200	6
353	200	6
591	200	6
152	200	6
509	200	6
344	200	6
353	201	6
152	201	6
195	201	6
198	201	6
139	201	6
300	201	6
348	201	6
509	201	6
591	201	6
67	201	6
100	201	6
344	201	6
416	201	6
266	201	6
672	201	6
509	202	6
416	202	6
195	202	6
348	202	6
266	202	6
672	202	6
139	202	6
591	202	6
300	202	6
353	202	6
344	202	6
152	202	6
100	202	6
198	202	6
67	202	6
416	203	6
139	203	6
300	203	6
198	203	6
152	203	6
195	203	6
266	203	6
100	203	6
672	203	6
509	203	6
591	203	6
353	203	6
344	203	6
67	203	6
348	203	6
266	204	6
344	204	6
195	204	6
416	204	6
509	204	6
139	204	6
348	204	6
67	204	6
353	204	6
300	204	6
152	204	6
672	204	6
198	204	6
348	205	6
353	205	6
266	205	6
152	205	6
416	205	6
195	205	6
198	205	6
672	205	6
344	205	6
552	205	6
67	205	6
300	205	6
509	205	6
139	205	6
266	206	6
195	206	6
152	206	6
552	206	6
353	206	6
509	206	6
67	206	6
344	206	6
591	206	6
672	206	6
348	206	6
198	206	6
300	206	6
139	206	6
591	207	6
348	207	6
353	207	6
152	207	6
672	207	6
266	207	6
198	207	6
552	207	6
67	207	6
300	207	6
139	207	6
344	207	6
509	207	6
195	207	6
300	208	6
552	208	6
67	208	6
152	208	6
266	208	6
509	208	6
139	208	6
198	208	6
348	208	6
344	208	6
353	208	6
672	208	6
591	208	6
195	208	6
67	209	6
152	209	6
266	209	6
552	209	6
348	209	6
139	209	6
198	209	6
300	209	6
672	209	6
195	209	6
344	209	6
509	209	6
591	209	6
353	209	6
507	212	6
152	212	6
266	212	6
672	212	6
139	212	6
300	212	6
416	212	6
509	212	6
67	212	6
198	212	6
344	212	6
195	212	6
552	212	6
353	212	6
348	212	6
139	213	6
672	213	6
509	213	6
507	213	6
195	213	6
266	213	6
300	213	6
416	213	6
552	213	6
353	213	6
348	213	6
198	213	6
67	213	6
152	213	6
344	213	6
344	214	6
509	214	6
195	214	6
266	214	6
198	214	6
348	214	6
139	214	6
353	214	6
300	214	6
672	214	6
416	214	6
67	214	6
552	214	6
507	214	6
152	214	6
344	215	6
139	215	6
67	215	6
507	215	6
552	215	6
195	215	6
353	215	6
198	215	6
348	215	6
266	215	6
672	215	6
152	215	6
300	215	6
509	215	6
507	216	6
198	216	6
152	216	6
552	216	6
300	216	6
348	216	6
344	216	6
672	216	6
509	216	6
266	216	6
67	216	6
139	216	6
266	219	6
300	219	6
552	219	6
266	220	6
300	220	6
552	220	6
300	221	6
552	221	6
266	221	6
300	222	6
198	222	6
552	222	6
509	222	6
266	222	6
198	223	6
266	223	6
552	223	6
300	223	6
509	223	6
266	224	6
198	224	6
552	224	6
300	224	6
509	224	6
509	225	6
198	225	6
300	225	6
552	225	6
266	225	6
509	226	6
198	226	6
266	226	6
552	226	6
300	226	6
198	227	6
266	227	6
300	227	6
552	227	6
509	227	6
509	228	6
266	228	6
198	228	6
552	228	6
300	228	6
300	229	6
266	229	6
344	229	6
509	229	6
552	229	6
552	230	6
300	230	6
344	230	6
266	230	6
509	230	6
300	231	6
552	231	6
344	231	6
266	231	6
509	231	6
344	232	6
266	232	6
300	232	6
552	232	6
509	232	6
509	233	6
266	233	6
300	233	6
552	233	6
344	233	6
344	234	6
509	234	6
552	234	6
266	234	6
300	234	6
266	235	6
509	235	6
552	235	6
344	235	6
300	235	6
266	236	6
509	236	6
552	236	6
300	236	6
552	237	6
509	237	6
300	237	6
266	237	6
552	238	6
509	238	6
300	238	6
266	238	6
266	239	6
552	239	6
509	239	6
300	239	6
552	240	6
300	240	6
509	240	6
266	240	6
300	241	6
266	241	6
509	241	6
552	241	6
266	242	6
300	242	6
509	242	6
552	242	6
552	243	6
509	243	6
266	243	6
300	243	6
552	244	6
266	244	6
509	244	6
300	244	6
300	249	24
301	249	24
300	250	24
301	250	24
300	251	24
301	251	24
301	252	24
300	252	24
300	253	24
301	253	24
301	254	24
300	254	24
301	255	24
300	255	24
300	256	24
301	256	24
301	257	24
300	257	24
300	258	24
301	258	24
301	259	24
300	259	24
301	260	24
300	260	24
300	261	24
301	261	24
301	262	24
300	262	24
301	263	24
300	263	24
300	264	24
301	264	24
300	265	24
301	265	24
300	266	24
301	266	24
300	267	24
301	267	24
300	268	24
301	268	24
301	269	24
300	269	24
300	270	24
301	270	24
300	271	24
301	271	24
300	272	24
301	272	24
300	273	24
301	273	24
300	282	24
301	282	24
300	283	24
301	283	24
301	284	24
300	284	24
301	285	24
300	285	24
300	286	24
301	286	24
300	287	24
301	287	24
301	288	24
300	288	24
301	289	24
300	289	24
301	290	24
300	290	24
301	291	24
300	291	24
300	292	24
301	292	24
300	293	24
301	293	24
300	294	24
301	294	24
300	295	24
301	295	24
300	296	24
301	296	24
300	297	24
301	297	24
300	298	24
301	298	24
300	299	24
301	299	24
301	300	24
300	300	24
